issue_id,bug_type,subsystems,dirctories,files,num_developer,num_unique_change,add_line,delete_line,churns,OpenToLastCommit_min,OpenToResolved_min,OpenToLastCommit_Days,OpenToResolved_Days,OpenToLastCommit_Hour,OpenToResolved_Hour
2812,Normal,1,1,1,18,4,18,1,19,2742,164563,1,114,45.7,2742.7166666667
2852,Normal,1,1,1,18,6,4,0,4,2829,169779,1,117,47.15,2829.65
2860,Breakage,1,1,2,17,3,40,40,80,128,7756,0,5,2.1333333333,129.2666666667
2861,Normal,1,1,1,18,9,5,1,6,270,16219,0,11,4.5,270.3166666667
2891,Surprising,1,2,3,19,27,5,5,10,18,1134,0,0,0.3,18.9
2897,Surprising,1,1,1,19,1,2,1,3,0,14,0,0,0,0.2333333333
2902,Normal,1,1,1,19,9,1,1,2,629,37789,0,26,10.4833333333,629.8166666667
2919,Surprising,1,1,1,19,8,5,0,5,1717,103039,1,71,28.6166666667,1717.3166666667
2933,Surprising,1,1,1,19,66,21,23,44,1225,73503,0,51,20.4166666667,1225.05
2944,Normal,1,1,1,20,34,44,24,68,674,40491,0,28,11.2333333333,674.85
2951,Normal,2,2,2,38,13,4,3,7,8,32,0,0,0.1333333333,0.5333333333
2993,Normal,2,3,3,38,16,22,8,30,25,13,0,0,0.4166666667,0.2166666667
3038,Breakage,4,4,6,40,147,55,16,71,23,1411,0,0,0.3833333333,23.5166666667
3039,Normal,3,6,8,20,85,163,50,213,29,1801,0,1,0.4833333333,30.0166666667
3053,Normal,1,2,4,20,110,197,0,197,133,7988,0,5,2.2166666667,133.1333333333
3067,Surprising,4,6,12,40,28,532,485,1017,4,272,0,0,0.0666666667,4.5333333333
3075,Normal,1,1,1,20,43,1,1,2,75,4505,0,3,1.25,75.0833333333
3083,Surprising,1,1,1,20,7,1,1,2,2,173,0,0,0.0333333333,2.8833333333
3097,Surprising,3,8,11,43,212,170,40,210,8598,10224,5,7,143.3,170.4
3101,Normal,1,2,2,20,10,4,5,9,129,7770,0,5,2.15,129.5
3103,Normal,2,2,2,41,41,10,9,19,41,1237,0,0,0.6833333333,20.6166666667
3127,Breakage,1,1,1,20,45,13,8,21,18,1104,0,0,0.3,18.4
3134,Normal,3,3,3,20,152,25,23,48,2,177,0,0,0.0333333333,2.95
3143,Normal,2,4,5,22,53,135,9,144,46,728,0,0,0.7666666667,12.1333333333
3148,Breakage,2,4,6,40,138,458,437,895,5,349,0,0,0.0833333333,5.8166666667
3161,Normal,4,9,16,84,237,238,58,296,36,2235,0,1,0.6,37.25
3164,Normal,3,4,4,63,316,90,22,112,210,12676,0,8,3.5,211.2666666667
3178,Normal,1,1,1,21,3,8,0,8,0,6,0,0,0,0.1
3194,Performance,1,2,3,20,17,202,17,219,1,151,0,0,0.0166666667,2.5166666667
3200,Normal,1,1,1,1,0,103,0,103,10,687,0,0,0.1666666667,11.45
3207,Surprising,1,1,1,19,18,8,1,9,247,14913,0,10,4.1166666667,248.55
3207,Performance,1,1,1,19,18,8,1,9,247,14913,0,10,4.1166666667,248.55
3212,Surprising,4,5,5,67,221,86,3,89,89,1580,0,1,1.4833333333,26.3333333333
3212,Breakage,4,5,5,67,221,86,3,89,89,1580,0,1,1.4833333333,26.3333333333
3217,Normal,1,1,1,19,10,0,1,1,3,271,0,0,0.05,4.5166666667
3222,Surprising,1,2,2,22,14,27,6,33,0,95,0,0,0,1.5833333333
3232,Surprising,1,1,1,21,9,45,47,92,38,2383,0,1,0.6333333333,39.7166666667
3239,Surprising,2,6,6,40,37,29,36,65,146,8869,0,6,2.4333333333,147.8166666667
3253,Normal,1,2,2,22,14,25,4,29,0,86,0,0,0,1.4333333333
3279,Normal,1,1,1,19,3,2,0,2,87,5281,0,3,1.45,88.0166666667
3280,Surprising,1,4,4,22,72,230,36,266,70,4260,0,2,1.1666666667,71
3309,Surprising,1,2,2,22,1,131,4,135,8,588,0,0,0.1333333333,9.8
3309,Dormant,1,2,2,22,1,131,4,135,8,588,0,0,0.1333333333,9.8
3319,Surprising,2,2,2,20,4,2,2,4,1,129,0,0,0.0166666667,2.15
3321,Normal,1,1,1,22,2,3,1,4,5,3365,0,2,0.0833333333,56.0833333333
3323,Breakage,1,1,2,22,13,6,9,15,742,44589,0,30,12.3666666667,743.15
3337,Surprising,7,15,34,66,68,234,205,439,3,24,0,0,0.05,0.4
3337,Blocker,7,15,34,66,68,234,205,439,3,24,0,0,0.05,0.4
3361,Performance,2,2,2,44,28,14,7,21,546,32825,0,22,9.1,547.0833333333
3365,Normal,17,17,17,66,621,82,95,177,67,4116,0,2,1.1166666667,68.6
3380,Normal,3,5,5,44,5,81,8,89,2,208,0,0,0.0333333333,3.4666666667
3388,Normal,1,1,3,20,4,4,11,15,18,1173,0,0,0.3,19.55
3412,Normal,1,1,1,20,1,2,2,4,261,15723,0,10,4.35,262.05
3415,Normal,2,3,10,22,25,449,147,596,284,17127,0,11,4.7333333333,285.45
3420,Normal,4,14,18,88,34,471,80,551,1093,65598,0,45,18.2166666667,1093.3
3439,Normal,2,2,2,42,5,10,4,14,874,10889,0,7,14.5666666667,181.4833333333
3440,Normal,1,1,1,22,2,1,1,2,4,328,0,0,0.0666666667,5.4666666667
3444,Normal,1,1,1,22,5,4,0,4,2,190,0,0,0.0333333333,3.1666666667
3454,Normal,2,4,15,44,7,284,4,288,23,1438,0,0,0.3833333333,23.9666666667
3465,Surprising,2,2,2,44,11,49,13,62,0,43,0,0,0,0.7166666667
3470,Surprising,4,6,7,88,25,105,49,154,1669,34292,1,23,27.8166666667,571.5333333333
3483,Normal,1,1,1,22,2,2,1,3,0,1,0,0,0,0.0166666667
3485,Surprising,1,1,1,22,2,6,7,13,0,55,0,0,0,0.9166666667
3485,Dormant,1,1,1,22,2,6,7,13,0,55,0,0,0,0.9166666667
3506,Normal,1,2,3,22,6,123,13,136,79,4852,0,3,1.3166666667,80.8666666667
3508,Surprising,2,5,6,22,30,128,53,181,69,4342,0,3,1.15,72.3666666667
3520,Surprising,1,2,2,22,4,114,1,115,1821,109309,1,75,30.35,1821.8166666667
3551,Breakage,2,3,4,22,24,207,3,210,98,5893,0,4,1.6333333333,98.2166666667
3556,Normal,2,2,2,44,13,19,1,20,61,2,0,0,1.0166666667,0.0333333333
3559,Normal,1,2,13,22,2,274,1,275,32,1970,0,1,0.5333333333,32.8333333333
3562,Surprising,5,7,8,110,15,103,41,144,440,82891,0,57,7.3333333333,1381.5166666667
3562,Breakage,5,7,8,110,15,103,41,144,440,82891,0,57,7.3333333333,1381.5166666667
3571,Surprising,2,2,2,44,4,2,3,5,583,34992,0,24,9.7166666667,583.2
3581,Surprising,1,1,1,22,3,20,3,23,2,148,0,0,0.0333333333,2.4666666667
3588,Surprising,2,2,3,22,19,21,64,85,48,2920,0,2,0.8,48.6666666667
3591,Surprising,1,1,1,22,3,13,0,13,132,7965,0,5,2.2,132.75
3598,Surprising,2,3,3,44,13,158,39,197,382,22923,0,15,6.3666666667,382.05
3605,Dormant,1,1,1,22,16,16,5,21,448,28257,0,19,7.4666666667,470.95
3610,Normal,1,1,1,22,1,6,9,15,31,1883,0,1,0.5166666667,31.3833333333
3617,Surprising,1,2,2,22,19,38,1,39,942,56528,0,39,15.7,942.1333333333
3619,Surprising,1,1,2,22,1,48,48,96,0,0,0,0,0,0
3621,Surprising,1,1,1,22,7,5,2,7,7,450,0,0,0.1166666667,7.5
3627,Surprising,1,2,3,22,3,0,31,31,74,4495,0,3,1.2333333333,74.9166666667
3636,Surprising,1,1,1,22,1,11,5,16,263,15828,0,10,4.3833333333,263.8
3641,Surprising,5,13,33,66,110,63,63,126,13,565,0,0,0.2166666667,9.4166666667
3641,Performance,5,13,33,66,110,63,63,126,13,565,0,0,0.2166666667,9.4166666667
3641,Breakage,5,13,33,66,110,63,63,126,13,565,0,0,0.2166666667,9.4166666667
3650,Dormant,1,1,1,22,6,10,10,20,23,583,0,0,0.3833333333,9.7166666667
3650,Security,1,1,1,22,6,10,10,20,23,583,0,0,0.3833333333,9.7166666667
3669,Performance,1,1,1,22,17,7,2,9,124,329998,0,229,2.0666666667,5499.9666666667
3675,Dormant,3,9,19,66,41,448,75,523,4,5873,0,4,0.0666666667,97.8833333333
3688,Surprising,2,2,2,44,7,4,2,6,0,7,0,0,0,0.1166666667
3690,Surprising,2,3,3,44,19,7,21,28,18,1111,0,0,0.3,18.5166666667
3690,Performance,2,3,3,44,19,7,21,28,18,1111,0,0,0.3,18.5166666667
3700,Surprising,2,3,3,44,51,55,20,75,7,426,0,0,0.1166666667,7.1
3725,Surprising,2,2,2,44,4,3,8,11,390,23402,0,16,6.5,390.0333333333
3725,Breakage,2,2,2,44,4,3,8,11,390,23402,0,16,6.5,390.0333333333
3727,Surprising,1,2,16,22,18,31,142,173,1162,69748,0,48,19.3666666667,1162.4666666667
3727,Dormant,1,2,16,22,18,31,142,173,1162,69748,0,48,19.3666666667,1162.4666666667
3730,Surprising,4,9,15,88,37,394,239,633,85,1158,0,0,1.4166666667,19.3
3730,Performance,4,9,15,88,37,394,239,633,85,1158,0,0,1.4166666667,19.3
3736,Surprising,1,2,3,22,12,80,13,93,0,35,0,0,0,0.5833333333
3739,Surprising,2,2,4,44,14,12606,12578,25184,59,126,0,0,0.9833333333,2.1
3739,Dormant,2,2,4,44,14,12606,12578,25184,59,126,0,0,0.9833333333,2.1
3740,Surprising,3,7,8,44,31,193,61,254,24,1440,0,1,0.4,24
3740,Performance,3,7,8,44,31,193,61,254,24,1440,0,1,0.4,24
3758,Surprising,1,1,1,22,2,1,1,2,38,2296,0,1,0.6333333333,38.2666666667
3761,Surprising,2,3,4,44,29,108,6,114,135,8103,0,5,2.25,135.05
3774,Surprising,1,1,1,20,2,1,1,2,10,658,0,0,0.1666666667,10.9666666667
3780,Normal,1,1,1,22,2,1,1,2,4,287,0,0,0.0666666667,4.7833333333
3793,Dormant,1,1,1,22,44,11,3,14,0,46,0,0,0,0.7666666667
3793,Breakage,1,1,1,22,44,11,3,14,0,46,0,0,0,0.7666666667
3814,Surprising,1,1,1,22,5,1,1,2,10,642,0,0,0.1666666667,10.7
3822,Surprising,1,1,2,22,10,23,2,25,0,6,0,0,0,0.1
3832,Surprising,1,4,10,22,35,290,98,388,138,9910,0,6,2.3,165.1666666667
3832,Breakage,1,4,10,22,35,290,98,388,138,9910,0,6,2.3,165.1666666667
3834,Surprising,5,9,15,88,151,491,42,533,13,5483,0,3,0.2166666667,91.3833333333
3838,Normal,1,2,2,22,2,71,6,77,17,1066,0,0,0.2833333333,17.7666666667
3842,Surprising,1,1,1,22,2,56,1,57,105,14824,0,10,1.75,247.0666666667
3846,Normal,13,26,62,264,216,1590,907,2497,20,61,0,0,0.3333333333,1.0166666667
3847,Normal,2,2,2,22,47,7,0,7,4,254,0,0,0.0666666667,4.2333333333
3860,Normal,1,1,1,22,3,3,1,4,13,815,0,0,0.2166666667,13.5833333333
3861,Surprising,1,5,10,22,41,17,26,43,3,222,0,0,0.05,3.7
3867,Surprising,1,1,1,22,1,22,7,29,28,1684,0,1,0.4666666667,28.0666666667
3880,Normal,2,2,2,44,21,19,18,37,65,3920,0,2,1.0833333333,65.3333333333
3885,Normal,1,2,2,22,9,102,1,103,20,1222,0,0,0.3333333333,20.3666666667
3887,Normal,1,1,1,22,22,5,5,10,61,3682,0,2,1.0166666667,61.3666666667
3891,Performance,1,1,1,22,5,20,14,34,214,12871,0,8,3.5666666667,214.5166666667
3892,Normal,2,2,2,23,8,98,1,99,150,2855,0,1,2.5,47.5833333333
3897,Normal,1,1,1,22,10,11,3,14,16,973,0,0,0.2666666667,16.2166666667
3906,Normal,3,5,6,66,69,82,5,87,73,4068,0,2,1.2166666667,67.8
3908,Normal,1,1,2,22,24,59,15,74,62,3763,0,2,1.0333333333,62.7166666667
3909,Normal,1,4,5,22,21,103,6,109,61,3675,0,2,1.0166666667,61.25
3912,Normal,1,1,1,22,23,1,1,2,36,2163,0,1,0.6,36.05
3917,Normal,1,2,2,22,7,12,90,102,227,13626,0,9,3.7833333333,227.1
3918,Normal,2,3,3,44,35,39,18,57,0,26,0,0,0,0.4333333333
3926,Normal,2,3,3,44,17,32,14,46,119,6077,0,4,1.9833333333,101.2833333333
3962,Normal,2,2,4,22,22,53,26,79,836,50190,0,34,13.9333333333,836.5
3965,Normal,1,7,12,22,108,121,15,136,3,215,0,0,0.05,3.5833333333
3971,Normal,1,2,3,22,2,93,0,93,0,40,0,0,0,0.6666666667
3986,Performance,1,1,1,22,2,1,1,2,0,6,0,0,0,0.1
3991,Breakage,3,7,9,66,86,33,35,68,97,9782,0,6,1.6166666667,163.0333333333
4009,Breakage,1,3,3,22,8,377,312,689,146,8770,0,6,2.4333333333,146.1666666667
4010,Performance,1,1,1,20,2,8,3,11,0,6,0,0,0,0.1
4014,Normal,1,2,2,22,8,100,0,100,158,9503,0,6,2.6333333333,158.3833333333
4016,Normal,1,2,3,23,71,47,33,80,269,16150,0,11,4.4833333333,269.1666666667
4032,Breakage,4,4,9,46,8,197,52,249,20,2884,0,2,0.3333333333,48.0666666667
4040,Normal,1,1,1,22,3,1,1,2,1,92,0,0,0.0166666667,1.5333333333
4053,Normal,2,2,3,22,27,15,3,18,2,150,0,0,0.0333333333,2.5
4054,Performance,2,3,3,22,25,5,1,6,5,1374,0,0,0.0833333333,22.9
4055,Performance,1,1,1,21,3,31,17,48,30,1841,0,1,0.5,30.6833333333
4071,Surprising,2,2,2,44,27,6,3,9,1179,70826,0,49,19.65,1180.4333333333
4071,Breakage,2,2,2,44,27,6,3,9,1179,70826,0,49,19.65,1180.4333333333
4073,Normal,2,2,2,44,35,16,3,19,528,5159,0,3,8.8,85.9833333333
4076,Surprising,1,1,2,23,34,42,42,84,1363,81893,0,56,22.7166666667,1364.8833333333
4076,Dormant,1,1,2,23,34,42,42,84,1363,81893,0,56,22.7166666667,1364.8833333333
4077,Surprising,1,2,2,22,13,28,5,33,263,15816,0,10,4.3833333333,263.6
4099,Normal,4,5,5,88,22,55,35,90,68,4101,0,2,1.1333333333,68.35
4111,Breakage,1,1,1,22,5,1,1,2,24,1460,0,1,0.4,24.3333333333
4126,Surprising,2,2,2,44,27,2,2,4,135,8150,0,5,2.25,135.8333333333
4126,Dormant,2,2,2,44,27,2,2,4,135,8150,0,5,2.25,135.8333333333
4126,Breakage,2,2,2,44,27,2,2,4,135,8150,0,5,2.25,135.8333333333
4134,Surprising,1,1,1,22,6,6,1,7,74,4473,0,3,1.2333333333,74.55
4134,Performance,1,1,1,22,6,6,1,7,74,4473,0,3,1.2333333333,74.55
4141,Normal,3,5,8,45,9,223,46,269,24,137,0,0,0.4,2.2833333333
4152,Breakage,1,1,1,22,7,1,1,2,0,4,0,0,0,0.0666666667
4161,Normal,1,3,5,23,11,343,39,382,115,6942,0,4,1.9166666667,115.7
4168,Normal,3,4,4,69,56,481,458,939,145,4787,0,3,2.4166666667,79.7833333333
4172,Breakage,2,2,4,44,9,129,3,132,126,7619,0,5,2.1,126.9833333333
4183,Normal,1,1,1,22,1,3,3,6,1,88,0,0,0.0166666667,1.4666666667
4184,Performance,1,2,2,23,7,100,4,104,5,318,0,0,0.0833333333,5.3
4185,Normal,3,4,4,66,40,31,18,49,80,4407,0,3,1.3333333333,73.45
4227,Surprising,1,1,1,23,6,13,6,19,242,14622,0,10,4.0333333333,243.7
4245,Normal,1,1,1,23,3,3,3,6,113,6875,0,4,1.8833333333,114.5833333333
4258,Surprising,1,1,1,22,1,33,3,36,612,36811,0,25,10.2,613.5166666667
4260,Surprising,5,18,46,49,317,134,118,252,3192,192552,2,133,53.2,3209.2
4261,Surprising,1,1,1,23,37,38,4,42,0,0,0,0,0,0
4265,Surprising,1,1,1,22,10,2,4,6,41,2571,0,1,0.6833333333,42.85
4276,Surprising,1,2,4,23,12,125,6,131,97,5934,0,4,1.6166666667,98.9
4276,Breakage,1,2,4,23,12,125,6,131,97,5934,0,4,1.6166666667,98.9
4278,Surprising,1,1,1,23,28,0,21,21,86,15791,0,10,1.4333333333,263.1833333333
4278,Performance,1,1,1,23,28,0,21,21,86,15791,0,10,1.4333333333,263.1833333333
4279,Surprising,1,1,1,23,2,7,3,10,25,1568,0,1,0.4166666667,26.1333333333
4286,Normal,2,3,3,52,34,12,20,32,3338,198734,2,138,55.6333333333,3312.2333333333
4292,Normal,1,2,2,23,3,124,1,125,0,28,0,0,0,0.4666666667
4298,Dormant,1,2,4,24,60,101,1,102,187,11325,0,7,3.1166666667,188.75
4309,Normal,2,3,3,46,6,75,15,90,355,21419,0,14,5.9166666667,356.9833333333
4317,Normal,1,1,1,24,56,1,1,2,225,13615,0,9,3.75,226.9166666667
4340,Surprising,5,5,6,122,180,96,33,129,12,909,0,0,0.2,15.15
4358,Surprising,1,2,2,26,15,98,6,104,3721,223300,2,155,62.0166666667,3721.6666666667
4361,Surprising,1,2,3,24,102,107,44,151,124,7522,0,5,2.0666666667,125.3666666667
4363,Surprising,1,1,1,23,35,1,1,2,0,102,0,0,0,1.7
4365,Surprising,1,2,3,24,42,64,7,71,69,4257,0,2,1.15,70.95
4378,Surprising,1,1,1,22,5,1,27,28,2,240,0,0,0.0333333333,4
4379,Surprising,1,2,4,22,1,134,1,135,184,11100,0,7,3.0666666667,185
4387,Surprising,5,6,7,98,127,72,9,81,2467,148026,1,102,41.1166666667,2467.1
4416,Normal,3,4,6,25,115,119,66,185,27,1700,0,1,0.45,28.3333333333
4420,Normal,1,2,2,25,32,21,10,31,69,5137,0,3,1.15,85.6166666667
4425,Breakage,2,2,5,23,6,165,7,172,18,1178,0,0,0.3,19.6333333333
4429,Dormant,1,1,1,25,65,28,19,47,0,30,0,0,0,0.5
4441,Normal,3,10,18,83,90,191,133,324,16343,980695,11,681,272.3833333333,16344.9166666667
4446,Dormant,1,1,1,25,44,2,2,4,144,8702,0,6,2.4,145.0333333333
4454,Normal,1,1,1,26,1,1,1,2,0,13,0,0,0,0.2166666667
4465,Normal,2,2,2,46,93,2,1,3,1,91,0,0,0.0166666667,1.5166666667
4475,Surprising,1,2,2,25,5,2,4,6,155,9434,0,6,2.5833333333,157.2333333333
4483,Normal,1,2,2,26,82,48,6,54,19,1173,0,0,0.3166666667,19.55
4484,Dormant,1,1,1,23,4,0,1,1,20,1213,0,0,0.3333333333,20.2166666667
4484,Performance,1,1,1,23,4,0,1,1,20,1213,0,0,0.3333333333,20.2166666667
4485,Surprising,1,1,1,22,2,24,7,31,0,11,0,0,0,0.1833333333
4487,Surprising,2,4,6,26,48,76,50,126,130,7868,0,5,2.1666666667,131.1333333333
4494,Normal,2,3,5,44,4,171,0,171,23,1436,0,0,0.3833333333,23.9333333333
4501,Surprising,1,1,1,22,5,32,1,33,141,8511,0,5,2.35,141.85
4502,Surprising,1,1,1,24,33,1,1,2,506,30408,0,21,8.4333333333,506.8
4504,Surprising,3,4,4,75,86,10,7,17,136,8175,0,5,2.2666666667,136.25
4505,Surprising,2,4,6,46,44,14,99,113,182,10977,0,7,3.0333333333,182.95
4506,Surprising,1,1,1,23,2,11,0,11,43,2637,0,1,0.7166666667,43.95
4506,Breakage,1,1,1,23,2,11,0,11,43,2637,0,1,0.7166666667,43.95
4507,Surprising,1,3,3,26,101,31,14,45,90,5438,0,3,1.5,90.6333333333
4509,Normal,1,2,2,22,16,30,5,35,29,2731,0,1,0.4833333333,45.5166666667
4514,Normal,2,2,2,26,28,41,1,42,1,163,0,0,0.0166666667,2.7166666667
4518,Normal,1,2,2,23,44,65,9,74,14,873,0,0,0.2333333333,14.55
4529,Normal,1,1,2,26,65,11,13,24,332,19955,0,13,5.5333333333,332.5833333333
4530,Normal,2,4,8,52,18,106,45,151,135,7597,0,5,2.25,126.6166666667
4543,Normal,1,2,2,26,89,12,1,13,0,47,0,0,0,0.7833333333
4546,Normal,1,3,5,26,6,120,15,135,44,2686,0,1,0.7333333333,44.7666666667
4559,Normal,1,1,1,26,79,6,1,7,89,5380,0,3,1.4833333333,89.6666666667
4561,Breakage,2,2,3,26,67,63,4,67,72,4361,0,3,1.2,72.6833333333
4566,Normal,3,5,8,74,14,170,40,210,1,126,0,0,0.0166666667,2.1
4570,Dormant,2,3,4,52,82,95,3,98,214,12872,0,8,3.5666666667,214.5333333333
4574,Normal,1,1,1,22,2,23,5,28,69,12324,0,8,1.15,205.4
4584,Surprising,2,5,5,23,10,257,12,269,573,34401,0,23,9.55,573.35
4587,Breakage,1,1,1,27,35,19,3,22,3242,194535,2,135,54.0333333333,3242.25
4589,Surprising,1,1,1,26,5,5,1,6,3236,194210,2,134,53.9333333333,3236.8333333333
4589,Dormant,1,1,1,26,5,5,1,6,3236,194210,2,134,53.9333333333,3236.8333333333
4592,Surprising,1,1,1,26,48,1,1,2,213,12794,0,8,3.55,213.2333333333
4596,Surprising,1,3,6,26,53,127,94,221,165,9925,0,6,2.75,165.4166666667
4617,Dormant,7,18,65,110,179,695,602,1297,11131,18842,7,13,185.5166666667,314.0333333333
4626,Surprising,1,2,2,28,29,157,27,184,1452,87160,1,60,24.2,1452.6666666667
4632,Surprising,1,1,1,26,12,1,1,2,0,7,0,0,0,0.1166666667
4633,Surprising,1,1,1,26,2,1,1,2,239,14361,0,9,3.9833333333,239.35
4641,Surprising,6,6,6,149,45,70,41,111,504,25854,0,17,8.4,430.9
4642,Surprising,1,1,1,26,4,1,1,2,52,3168,0,2,0.8666666667,52.8
4645,Surprising,7,11,14,112,190,440,214,654,1322,72198,0,50,22.0333333333,1203.3
4663,Surprising,2,2,5,28,25,44,11,55,72,4339,0,3,1.2,72.3166666667
4679,Surprising,1,2,2,22,3,58,3,61,12,740,0,0,0.2,12.3333333333
4679,Dormant,1,2,2,22,3,58,3,61,12,740,0,0,0.2,12.3333333333
4681,Surprising,2,3,7,2,1,128,1,129,63,90,0,0,1.05,1.5
4683,Surprising,1,1,1,26,11,5,3,8,1,3099,0,2,0.0166666667,51.65
4683,Dormant,1,1,1,26,11,5,3,8,1,3099,0,2,0.0166666667,51.65
4691,Surprising,1,1,3,28,66,9,8,17,5,317,0,0,0.0833333333,5.2833333333
4717,Surprising,1,2,2,23,6,22,1,23,5,351,0,0,0.0833333333,5.85
4723,Surprising,1,1,1,26,5,10,3,13,24,249041,0,172,0.4,4150.6833333333
4727,Normal,1,1,1,26,8,3,5,8,0,32,0,0,0,0.5333333333
4732,Surprising,3,3,4,29,9,134,2,136,51,3058,0,2,0.85,50.9666666667
4735,Surprising,1,1,1,26,28,1,1,2,12,746,0,0,0.2,12.4333333333
4735,Dormant,1,1,1,26,28,1,1,2,12,746,0,0,0.2,12.4333333333
4743,Surprising,3,3,3,74,6,18,17,35,0,21,0,0,0,0.35
4753,Surprising,1,2,2,28,7,28,4,32,0,2,0,0,0,0.0333333333
4755,Normal,2,3,3,45,16,22,6,28,272,16339,0,11,4.5333333333,272.3166666667
4757,Surprising,1,2,2,28,46,149,2,151,0,3,0,0,0,0.05
4758,Surprising,2,2,3,52,34,29,20,49,299,18580,0,12,4.9833333333,309.6666666667
4758,Dormant,2,2,3,52,34,29,20,49,299,18580,0,12,4.9833333333,309.6666666667
4760,Surprising,1,2,2,26,6,17,6,23,72,4330,0,3,1.2,72.1666666667
4760,Dormant,1,2,2,26,6,17,6,23,72,4330,0,3,1.2,72.1666666667
4769,Surprising,5,5,5,130,80,40,40,80,341,21405,0,14,5.6833333333,356.75
4769,Blocker,5,5,5,130,80,40,40,80,341,21405,0,14,5.6833333333,356.75
4769,Breakage,5,5,5,130,80,40,40,80,341,21405,0,14,5.6833333333,356.75
4770,Surprising,2,2,2,28,126,20,26,46,157,9424,0,6,2.6166666667,157.0666666667
4773,Surprising,1,1,1,23,5,4,1,5,56,3396,0,2,0.9333333333,56.6
4775,Surprising,1,2,2,28,37,43,2,45,31,1899,0,1,0.5166666667,31.65
4775,Dormant,1,2,2,28,37,43,2,45,31,1899,0,1,0.5166666667,31.65
4780,Surprising,1,1,1,26,1,2,2,4,17,1073,0,0,0.2833333333,17.8833333333
4780,Dormant,1,1,1,26,1,2,2,4,17,1073,0,0,0.2833333333,17.8833333333
4784,Surprising,1,1,1,26,21,2,2,4,185,11126,0,7,3.0833333333,185.4333333333
4784,Dormant,1,1,1,26,21,2,2,4,185,11126,0,7,3.0833333333,185.4333333333
4789,Surprising,1,2,2,28,56,70,36,106,125,8559,0,5,2.0833333333,142.65
4789,Breakage,1,2,2,28,56,70,36,106,125,8559,0,5,2.0833333333,142.65
4794,Normal,1,1,5,23,9,11,2,13,46,2795,0,1,0.7666666667,46.5833333333
4796,Surprising,1,1,2,26,46,28,27,55,28,1732,0,1,0.4666666667,28.8666666667
4803,Surprising,1,2,2,25,4,32,5,37,3327,199718,2,138,55.45,3328.6333333333
4806,Surprising,1,1,1,26,25,24,4,28,57,3462,0,2,0.95,57.7
4806,Dormant,1,1,1,26,25,24,4,28,57,3462,0,2,0.95,57.7
4810,Surprising,2,2,2,54,106,42,5,47,16,838,0,0,0.2666666667,13.9666666667
4827,Surprising,2,2,2,26,15,2,1,3,5829,349780,4,242,97.15,5829.6666666667
4827,Dormant,2,2,2,26,15,2,1,3,5829,349780,4,242,97.15,5829.6666666667
4841,Surprising,1,2,2,28,38,41,3,44,257,15495,0,10,4.2833333333,258.25
4841,Performance,1,2,2,28,38,41,3,44,257,15495,0,10,4.2833333333,258.25
4844,Surprising,1,2,2,26,1,105,15,120,3,240,0,0,0.05,4
4844,Dormant,1,2,2,26,1,105,15,120,3,240,0,0,0.05,4
4859,Security,1,1,1,26,9,3,2,5,15,991,0,0,0.25,16.5166666667
4859,Performance,1,1,1,26,9,3,2,5,15,991,0,0,0.25,16.5166666667
4865,Surprising,2,4,5,26,18,155,11,166,16,1073,0,0,0.2666666667,17.8833333333
4869,Surprising,2,2,3,52,41,64,0,64,135,1516,0,1,2.25,25.2666666667
4869,Dormant,2,2,3,52,41,64,0,64,135,1516,0,1,2.25,25.2666666667
4878,Surprising,1,1,1,22,4,4,21,25,0,5,0,0,0,0.0833333333
4884,Surprising,1,2,2,24,7,177,36,213,39,2430,0,1,0.65,40.5
4884,Dormant,1,2,2,24,7,177,36,213,39,2430,0,1,0.65,40.5
4891,Surprising,2,2,2,28,42,66,36,102,22,2997,0,2,0.3666666667,49.95
4906,Surprising,1,1,1,28,50,1,1,2,835,50180,0,34,13.9166666667,836.3333333333
4908,Dormant,1,1,1,26,4,9,9,18,0,100,0,0,0,1.6666666667
4908,Breakage,1,1,1,26,4,9,9,18,0,100,0,0,0,1.6666666667
4915,Surprising,2,2,2,54,7,8,2,10,15,1020,0,0,0.25,17
4920,Surprising,2,2,2,28,44,22,1,23,0,5,0,0,0,0.0833333333
4923,Surprising,1,2,2,26,6,36,2,38,0,88,0,0,0,1.4666666667
4927,Surprising,1,2,2,24,11,134,46,180,3,309,0,0,0.05,5.15
4927,Dormant,1,2,2,24,11,134,46,180,3,309,0,0,0.05,5.15
4932,Surprising,1,2,2,29,3,113,11,124,435,263284,0,182,7.25,4388.0666666667
4935,Dormant,2,2,2,28,46,38,9,47,1,169,0,0,0.0166666667,2.8166666667
4956,Normal,1,1,1,23,14,17,11,28,5,596,0,0,0.0833333333,9.9333333333
4962,Normal,1,1,3,26,34,56,104,160,0,21,0,0,0,0.35
4964,Normal,2,5,9,28,124,16,16,32,2659,159577,1,110,44.3166666667,2659.6166666667
4975,Dormant,3,3,3,78,54,89,6,95,85,5181,0,3,1.4166666667,86.35
4975,Performance,3,3,3,78,54,89,6,95,85,5181,0,3,1.4166666667,86.35
4986,Normal,1,1,1,28,85,6,1,7,0,5,0,0,0,0.0833333333
4988,Dormant,1,2,2,23,8,30,5,35,7047,422891,4,293,117.45,7048.1833333333
4989,Dormant,1,4,8,28,140,214,80,294,782,47105,0,32,13.0333333333,785.0833333333
